time	V(vdc,COM)*I(RL)
0.000000000000000e+00	0.000000e+00
9.999999960041972e-12	0.000000e+00
1.999999992008394e-11	0.000000e+00
1.204075337086963e-05	5.865792e-14
1.404075337086963e-05	2.249946e-12
1.504075337086964e-05	1.357055e-11
1.604075337086963e-05	7.792993e-11
1.704075337086963e-05	4.066562e-10
1.804075337086964e-05	1.812688e-09
1.904075337086964e-05	6.570085e-09
2.004075337086964e-05	1.909620e-08
2.104075337086964e-05	4.538163e-08
2.204075337086964e-05	9.138962e-08
2.304075337086964e-05	1.619869e-07
2.404075337086964e-05	2.608632e-07
2.504075337086964e-05	3.905306e-07
2.704075337086964e-05	7.482248e-07
3.104075337086964e-05	1.878589e-06
4.004075337086962e-05	6.479539e-06
5.504075337086958e-05	2.008499e-05
7.104075337086954e-05	4.164139e-05
8.904075337086949e-05	7.284859e-05
1.100407533708694e-04	1.162258e-04
1.330407533708694e-04	1.695669e-04
1.600407533708693e-04	2.365035e-04
1.900407533708692e-04	3.124984e-04
2.240407533708691e-04	3.965793e-04
2.590407533708694e-04	4.774412e-04
2.930407533708702e-04	5.482628e-04
3.270407533708711e-04	6.102458e-04
3.600407533708719e-04	6.614503e-04
3.920407533708727e-04	7.026276e-04
4.230407533708734e-04	7.347715e-04
4.530407533708741e-04	7.589659e-04
4.810407533708748e-04	7.757901e-04
5.080407533708754e-04	7.871206e-04
5.340407533708760e-04	7.938401e-04
5.580407533708766e-04	7.966871e-04
5.810407533708772e-04	7.966441e-04
6.070407533708778e-04	7.936196e-04
6.370407533708786e-04	7.866072e-04
6.710407533708794e-04	7.746612e-04
7.100407533708803e-04	7.565166e-04
7.550407533708814e-04	7.307779e-04
8.060407533708827e-04	6.968269e-04
8.650407533708841e-04	6.530929e-04
9.330407533708857e-04	5.991215e-04
1.005040753370884e-03	5.402443e-04
1.099040753370876e-03	4.639595e-04
1.214040753370867e-03	3.755705e-04
1.363040753370854e-03	2.739174e-04
1.581040753370836e-03	1.562547e-04
1.783040753370819e-03	7.988881e-05
1.944040753370805e-03	3.920352e-05
2.029040753370815e-03	2.411526e-05
2.139040753370829e-03	1.044719e-05
2.219040753370840e-03	4.276307e-06
2.272040753370847e-03	1.774426e-06
2.305040753370851e-03	8.037887e-07
2.327040753370854e-03	3.875386e-07
2.342040753370856e-03	2.007189e-07
2.353040753370858e-03	1.087807e-07
2.361040753370859e-03	6.311424e-08
2.367040753370860e-03	3.904976e-08
2.372040753370860e-03	2.470882e-08
2.377040753370861e-03	1.470751e-08
2.381040753370861e-03	9.244830e-09
2.385040753370862e-03	5.543332e-09
2.389040753370862e-03	3.165507e-09
2.393040753370863e-03	1.722034e-09
2.397040753370864e-03	8.945307e-10
2.401040753370864e-03	4.455618e-10
2.405040753370865e-03	2.139218e-10
2.410040753370865e-03	8.186984e-11
2.416040753370866e-03	2.457576e-11
2.424040753370867e-03	4.626454e-12
2.438040753370869e-03	2.180924e-13
2.464040753370872e-03	5.306670e-16
2.486040753370875e-03	2.383414e-18
2.504040753370878e-03	2.050299e-20
2.518040753370880e-03	2.055426e-22
2.527040753370881e-03	1.161081e-23
2.532040753370881e-03	0.000000e+00
2.535040753370882e-03	0.000000e+00
2.543040753370883e-03	9.892275e-23
2.556040753370885e-03	8.040431e-21
2.574040753370887e-03	1.809521e-18
2.598040753370890e-03	2.925015e-15
2.616040753370893e-03	9.155550e-13
2.623040753370894e-03	8.766664e-12
2.627040753370894e-03	3.162565e-11
2.630040753370894e-03	8.174017e-11
2.633040753370895e-03	2.070959e-10
2.635040753370895e-03	3.785853e-10
2.637040753370895e-03	6.799572e-10
2.639040753370896e-03	1.194950e-09
2.641040753370896e-03	2.046721e-09
2.643040753370896e-03	3.405191e-09
2.645040753370896e-03	5.489535e-09
2.647040753370897e-03	8.563878e-09
2.649040753370897e-03	1.292663e-08
2.652040753370897e-03	2.258311e-08
2.655040753370898e-03	3.692842e-08
2.658040753370898e-03	5.696261e-08
2.662040753370899e-03	9.400783e-08
2.667040753370899e-03	1.591707e-07
2.675040753370900e-03	3.120056e-07
2.688040753370902e-03	6.978208e-07
2.721040753370907e-03	2.445151e-06
2.758040753370911e-03	5.569314e-06
2.797040753370917e-03	9.914901e-06
2.841040753370922e-03	1.576551e-05
2.892040753370929e-03	2.339126e-05
2.952040753370937e-03	3.304087e-05
3.022040753370946e-03	4.470764e-05
3.053040753370951e-03	4.991055e-05
3.136040753370962e-03	6.373625e-05
3.228040753370974e-03	7.867500e-05
3.332040753370988e-03	9.493744e-05
3.454040753371004e-03	1.131804e-04
3.604040753371024e-03	1.345420e-04
3.803040753371050e-03	1.614065e-04
4.077040753371087e-03	1.960205e-04
4.410040753371131e-03	2.340186e-04
4.764040753371178e-03	2.678885e-04
5.101040753371222e-03	2.918669e-04
5.457040753371270e-03	3.065372e-04
5.811040753371317e-03	3.090220e-04
6.125040753371358e-03	3.008224e-04
6.474040753371405e-03	2.807532e-04
6.821040753371451e-03	2.507666e-04
7.149040753371494e-03	2.152381e-04
7.490040753371540e-03	1.735625e-04
7.827040753371572e-03	1.306879e-04
8.159040753371328e-03	8.999663e-05
8.173040753371318e-03	8.836183e-05
8.334040753371200e-03	7.023276e-05
8.412040753371142e-03	6.195732e-05
8.731040753370908e-03	3.246374e-05
9.053040753370671e-03	1.146852e-05
9.197040753370566e-03	5.433476e-06
9.349040753370454e-03	1.496444e-06
9.415040753370406e-03	5.761201e-07
9.451040753370379e-03	2.693392e-07
9.475040753370361e-03	1.364521e-07
9.492040753370349e-03	7.386685e-08
9.505040753370339e-03	4.159556e-08
9.515040753370332e-03	2.467090e-08
9.524040753370325e-03	1.433019e-08
9.532040753370320e-03	8.267541e-09
9.539040753370314e-03	4.825966e-09
9.546040753370309e-03	2.663659e-09
9.553040753370304e-03	1.389644e-09
9.560040753370299e-03	6.866863e-10
9.567040753370294e-03	3.227322e-10
9.575040753370288e-03	1.289570e-10
9.584040753370281e-03	4.329871e-11
9.596040753370273e-03	9.322743e-12
9.614040753370259e-03	8.105739e-13
9.648040753370234e-03	5.532142e-15
9.678040753370212e-03	4.712091e-17
9.704040753370193e-03	5.312112e-19
9.726040753370177e-03	9.467231e-21
9.743040753370165e-03	1.909479e-22
9.755040753370156e-03	0.000000e+00
9.762040753370151e-03	0.000000e+00
9.765040753370148e-03	0.000000e+00
9.773040753370143e-03	1.889349e-23
9.786040753370133e-03	5.849698e-22
9.805040753370119e-03	4.537021e-20
9.830040753370101e-03	1.029139e-17
9.862040753370077e-03	1.345484e-14
9.882040753370062e-03	1.395129e-12
9.891040753370056e-03	1.148420e-11
9.897040753370051e-03	4.633172e-11
9.901040753370048e-03	1.156712e-10
9.905040753370046e-03	2.825436e-10
9.908040753370043e-03	5.405795e-10
9.911040753370041e-03	1.009843e-09
9.914040753370039e-03	1.832056e-09
9.917040753370037e-03	3.212618e-09
9.920040753370035e-03	5.426171e-09
9.923040753370032e-03	8.810958e-09
9.926040753370030e-03	1.375208e-08
9.930040753370027e-03	2.346689e-08
9.934040753370024e-03	3.762778e-08
9.939040753370021e-03	6.289614e-08
9.945040753370016e-03	1.061429e-07
9.954040753370010e-03	2.009919e-07
9.968040753369999e-03	4.265955e-07
1.000504075336997e-02	1.485957e-06
1.004504075336994e-02	3.296064e-06
1.008604075336991e-02	5.699370e-06
1.013204075336988e-02	8.857617e-06
1.018504075336984e-02	1.288016e-05
1.022104075336981e-02	1.575122e-05
1.029004075336976e-02	2.140029e-05
1.037004075336970e-02	2.800351e-05
1.045904075336964e-02	3.527652e-05
1.056004075336956e-02	4.340026e-05
1.068004075336948e-02	5.295297e-05
1.083204075336936e-02	6.513843e-05
1.105104075336920e-02	8.342049e-05
1.124504075336906e-02	1.007288e-04
1.162004075336879e-02	1.374690e-04
1.199504075336851e-02	1.774204e-04
1.226904075336831e-02	2.071500e-04
1.264404075336803e-02	2.459376e-04
1.301904075336776e-02	2.793102e-04
1.329304075336756e-02	2.983616e-04
1.366804075336728e-02	3.149814e-04
1.403604075336701e-02	3.190198e-04
1.431704075336680e-02	3.133863e-04
1.467504075336654e-02	2.954436e-04
1.502904075336628e-02	2.669173e-04
1.534104075336605e-02	2.344808e-04
1.568804075336591e-02	1.927815e-04
1.603004075336625e-02	1.488421e-04
1.636504075336659e-02	1.062727e-04
1.666604075336689e-02	7.107297e-05
1.672804075336695e-02	6.439809e-05
1.705104075336727e-02	3.390217e-05
1.737504075336760e-02	1.220795e-05
1.738904075336761e-02	1.150228e-05
1.760804075336783e-02	3.177079e-06
1.771904075336794e-02	9.619686e-07
1.776904075336799e-02	4.043915e-07
1.779804075336802e-02	2.002378e-07
1.781804075336804e-02	1.066149e-07
1.783304075336805e-02	5.916505e-08
1.784504075336807e-02	3.349230e-08
1.785504075336808e-02	1.915433e-08
1.786304075336808e-02	1.146617e-08
1.787004075336809e-02	6.931207e-09
1.787704075336810e-02	3.966966e-09
1.788404075336810e-02	2.145633e-09
1.789104075336811e-02	1.097252e-09
1.789804075336812e-02	5.320585e-10
1.790504075336813e-02	2.457880e-10
1.791304075336813e-02	9.651854e-11
1.792304075336814e-02	2.808431e-11
1.793604075336816e-02	5.157844e-12
1.795804075336818e-02	2.434871e-13
1.799104075336821e-02	1.723950e-15
1.802004075336824e-02	1.571616e-17
1.804504075336827e-02	1.941778e-19
1.806604075336829e-02	4.504678e-21
1.808204075336830e-02	1.175497e-22
1.809304075336831e-02	0.000000e+00
1.809804075336832e-02	0.000000e+00
1.810204075336832e-02	0.000000e+00
1.811104075336833e-02	0.000000e+00
1.812604075336835e-02	2.054434e-21
1.814704075336837e-02	2.076403e-19
1.817404075336839e-02	7.085409e-17
1.820704075336843e-02	1.277090e-13
1.822104075336844e-02	3.367257e-12
1.822804075336845e-02	1.734729e-11
1.823304075336845e-02	5.533672e-11
1.823704075336846e-02	1.377824e-10
1.824104075336846e-02	3.349707e-10
1.824404075336846e-02	6.376023e-10
1.824704075336847e-02	1.183261e-09
1.825004075336847e-02	2.129635e-09
1.825304075336847e-02	3.700664e-09
1.825604075336848e-02	6.189468e-09
1.825904075336848e-02	9.949538e-09
1.826204075336848e-02	1.537554e-08
1.826604075336849e-02	2.591158e-08
1.827004075336849e-02	4.108438e-08
1.827504075336850e-02	6.785352e-08
1.828204075336850e-02	1.222528e-07
1.829204075336851e-02	2.386616e-07
1.830904075336853e-02	5.496227e-07
1.835104075336857e-02	1.916352e-06
1.839004075336861e-02	3.833480e-06
1.841304075336863e-02	5.191946e-06
1.845804075336868e-02	8.210777e-06
1.850904075336873e-02	1.202805e-05
1.856904075336879e-02	1.682005e-05
1.864104075336886e-02	2.274765e-05
1.872304075336894e-02	2.952205e-05
1.881404075336903e-02	3.694854e-05
1.891804075336914e-02	4.530407e-05
1.904304075336926e-02	5.526794e-05
1.920404075336942e-02	6.825749e-05
1.943704075336966e-02	8.798892e-05
1.981204075337003e-02	1.231371e-04
2.018704075337041e-02	1.621294e-04
2.046104075337068e-02	1.918536e-04
2.083604075337106e-02	2.317653e-04
2.121104075337143e-02	2.675873e-04
2.148504075337171e-02	2.891875e-04
2.186004075337208e-02	3.101189e-04
2.223104075337245e-02	3.190029e-04
2.250904075337273e-02	3.171693e-04
2.286904075337309e-02	3.038145e-04
2.322504075337345e-02	2.791466e-04
2.353304075337375e-02	2.499013e-04
2.388104075337410e-02	2.101796e-04
2.422504075337445e-02	1.667449e-04
2.455704075337478e-02	1.239671e-04
2.489004075337511e-02	8.337106e-05
2.500004075337522e-02	7.100000e-05
2.505704075337528e-02	6.485704e-05
2.538004075337560e-02	3.425752e-05
2.558104075337580e-02	1.953822e-05
2.586604075337609e-02	5.455470e-06
2.601804075337624e-02	1.501758e-06
2.608404075337631e-02	5.779037e-07
2.612004075337634e-02	2.700359e-07
2.614404075337637e-02	1.367208e-07
2.616104075337638e-02	7.395925e-08
2.617404075337640e-02	4.161346e-08
2.618404075337641e-02	2.466002e-08
2.619304075337641e-02	1.430928e-08
2.620104075337642e-02	8.246151e-09
2.620804075337643e-02	4.807840e-09
2.621504075337644e-02	2.650092e-09
2.622204075337644e-02	1.380503e-09
2.622904075337645e-02	6.810761e-10
2.623604075337646e-02	3.195581e-10
2.624404075337647e-02	1.274386e-10
2.625304075337647e-02	4.269522e-11
2.626504075337649e-02	9.165788e-12
2.628304075337650e-02	7.935755e-13
2.631704075337654e-02	5.374404e-15
2.634704075337657e-02	4.529265e-17
2.637304075337659e-02	5.540048e-19
2.639504075337662e-02	9.214854e-21
2.641204075337663e-02	0.000000e+00
2.642404075337665e-02	0.000000e+00
2.643104075337665e-02	0.000000e+00
2.643404075337666e-02	0.000000e+00
2.644204075337666e-02	0.000000e+00
2.645504075337668e-02	9.152247e-22
2.647404075337670e-02	4.191097e-20
2.649904075337672e-02	1.120071e-17
2.653104075337675e-02	1.480820e-14
2.655104075337677e-02	1.540844e-12
2.656004075337678e-02	1.270479e-11
2.656604075337679e-02	5.124587e-11
2.657004075337679e-02	1.277945e-10
2.657404075337680e-02	3.114348e-10
2.657704075337680e-02	5.942770e-10
2.658004075337680e-02	1.106266e-09
2.658304075337680e-02	1.998329e-09
2.658604075337681e-02	3.486717e-09
2.658904075337681e-02	5.857044e-09
2.659204075337681e-02	9.456911e-09
2.659504075337682e-02	1.467758e-08
2.659904075337682e-02	2.486899e-08
2.660304075337682e-02	3.962124e-08
2.660504075337683e-02	4.898130e-08
2.661104075337683e-02	8.611735e-08
2.661904075337684e-02	1.594316e-07
2.663104075337685e-02	3.262304e-07
2.665804075337688e-02	9.634531e-07
2.670104075337692e-02	2.668885e-06
2.674104075337696e-02	4.864100e-06
2.678504075337701e-02	7.762162e-06
2.683504075337706e-02	1.146056e-05
2.689404075337712e-02	1.614253e-05
2.696404075337719e-02	2.189254e-05
2.704504075337727e-02	2.858914e-05
2.713504075337736e-02	3.594901e-05
2.723704075337746e-02	4.415874e-05
2.735904075337758e-02	5.388519e-05
2.751404075337774e-02	6.635147e-05
2.762904075337785e-02	7.585526e-05
2.798304075337820e-02	1.073823e-04
2.835804075337858e-02	1.448837e-04
2.865304075337887e-02	1.764776e-04
2.902804075337925e-02	2.170112e-04
2.940304075337962e-02	2.547913e-04
2.967704075337990e-02	2.786255e-04
3.005204075338027e-02	3.035380e-04
3.042604075338065e-02	3.171680e-04
3.070104075338092e-02	3.190306e-04
3.106304075338128e-02	3.104293e-04
3.142004075338164e-02	2.899975e-04
3.172504075338194e-02	2.641297e-04
3.207504075338229e-02	2.267689e-04
3.242104075338264e-02	1.843784e-04
3.274904075338297e-02	1.420784e-04
3.308504075338330e-02	9.975346e-05
3.333304075338355e-02	7.103648e-05
3.341404075338363e-02	6.236486e-05
3.373604075338395e-02	3.241655e-05
3.377304075338399e-02	2.950716e-05
3.410404075338432e-02	9.223063e-06
3.430004075338452e-02	2.551491e-06
3.439504075338461e-02	8.375184e-07
3.444104075338466e-02	3.604847e-07
3.446904075338469e-02	1.768230e-07
3.448804075338471e-02	9.447467e-08
