time	V(vdc,COM)*I(RL)
3.516704075338545e-02	1.948901e-15
3.520004075338548e-02	5.574270e-15
3.523204075338551e-02	1.045822e-14
3.526404075338554e-02	1.295531e-14
3.529604075338558e-02	1.058526e-14
3.533004075338561e-02	5.597751e-15
3.536804075338565e-02	1.787110e-15
3.541004075338569e-02	3.529141e-16
3.545104075338573e-02	6.197699e-17
3.549304075338577e-02	1.148414e-17
3.552604075338581e-02	3.759285e-18
3.555404075338583e-02	1.869333e-18
3.557904075338586e-02	1.263906e-18
3.560304075338588e-02	1.067297e-18
3.562704075338591e-02	1.154441e-18
3.565104075338593e-02	1.518403e-18
3.567604075338596e-02	2.623462e-18
3.570304075338598e-02	6.394141e-18
3.573404075338601e-02	2.225680e-17
3.577604075338606e-02	1.740850e-16
3.581804075338610e-02	1.640360e-15
3.582104075338610e-02	1.924391e-15
3.586304075338614e-02	1.675462e-14
3.590504075338619e-02	1.056652e-13
3.594204075338622e-02	3.474832e-13
3.597704075338626e-02	6.726967e-13
3.601204075338629e-02	7.946065e-13
3.604704075338633e-02	5.737204e-13
3.608504075338637e-02	2.426618e-13
3.612904075338641e-02	5.306042e-14
3.617104075338645e-02	9.022156e-15
3.621204075338649e-02	1.492380e-15
3.625504075338654e-02	2.706176e-16
3.628904075338657e-02	9.405139e-17
3.631904075338660e-02	4.950509e-17
3.634704075338663e-02	3.725860e-17
3.637404075338665e-02	3.742417e-17
3.640104075338668e-02	5.022300e-17
3.643004075338671e-02	9.537375e-17
3.646204075338674e-02	2.709137e-16
3.650104075338678e-02	1.418197e-15
3.654304075338682e-02	1.126300e-14
3.658504075338687e-02	9.538721e-14
3.662804075338691e-02	6.975494e-13
3.666904075338695e-02	3.077078e-12
3.670704075338699e-02	7.343741e-12
3.674304075338702e-02	9.994849e-12
3.678004075338706e-02	8.039655e-12
3.681904075338710e-02	3.692296e-12
3.684504075338713e-02	1.675357e-12
3.689004075338717e-02	2.909983e-13
3.693204075338721e-02	4.471365e-14
3.697404075338726e-02	6.962625e-15
3.701704075338730e-02	1.354238e-15
3.705104075338733e-02	5.194263e-16
3.708204075338736e-02	3.025666e-16
3.711104075338739e-02	2.538103e-16
3.714004075338742e-02	2.960347e-16
3.717004075338745e-02	4.881562e-16
3.720304075338748e-02	1.213430e-15
3.724304075338752e-02	5.534457e-15
3.728604075338757e-02	3.902787e-14
3.732804075338761e-02	2.859847e-13
3.737104075338765e-02	1.841771e-12
3.741404075338770e-02	7.757351e-12
3.745304075338773e-02	1.694677e-11
3.749004075338777e-02	2.100269e-11
3.752804075338781e-02	1.523664e-11
3.756804075338785e-02	6.260652e-12
3.761404075338790e-02	1.263921e-12
3.765804075338794e-02	1.874868e-13
3.770104075338798e-02	2.600103e-14
3.774504075338803e-02	4.008761e-15
3.778304075338806e-02	1.091199e-15
3.781604075338810e-02	4.981864e-16
3.784604075338813e-02	3.382893e-16
3.786904075338815e-02	3.172486e-16
3.789904075338818e-02	3.933743e-16
3.793104075338821e-02	7.063122e-16
3.796704075338825e-02	2.003340e-15
3.801204075338829e-02	1.120308e-14
3.805404075338834e-02	6.882013e-14
3.809704075338838e-02	4.218442e-13
3.814304075338842e-02	2.107442e-12
3.818304075338846e-02	5.319214e-12
3.822104075338850e-02	7.675024e-12
3.825804075338854e-02	6.542281e-12
3.829704075338858e-02	3.226216e-12
3.833904075338862e-02	8.733223e-13
3.838504075338867e-02	1.290534e-13
3.842904075338871e-02	1.635860e-14
3.847304075338875e-02	2.146952e-15
3.851404075338880e-02	4.187888e-16
3.854804075338883e-02	1.496139e-16
3.857804075338886e-02	8.123780e-17
3.860704075338889e-02	6.144516e-17
3.863604075338892e-02	6.363704e-17
3.866604075338895e-02	9.129263e-17
3.869904075338898e-02	1.892089e-16
3.873804075338902e-02	6.493515e-16
3.878104075338906e-02	3.383850e-15
3.882404075338911e-02	1.909192e-14
3.886804075338915e-02	9.376481e-14
3.889304075338917e-02	1.946471e-13
3.893204075338921e-02	4.254314e-13
3.896804075338925e-02	5.525397e-13
3.900404075338929e-02	4.441894e-13
3.904104075338932e-02	2.165895e-13
3.908004075338936e-02	6.261079e-14
3.912704075338941e-02	8.508635e-15
3.917104075338945e-02	1.003666e-15
3.921504075338950e-02	1.194616e-16
3.925404075338954e-02	2.228659e-17
3.928504075338957e-02	7.540565e-18
3.931304075338959e-02	3.712878e-18
3.933904075338962e-02	2.411258e-18
3.936404075338965e-02	2.004621e-18
3.939004075338967e-02	2.065170e-18
3.941704075338970e-02	2.982914e-18
3.944604075338973e-02	5.331506e-18
3.948004075338976e-02	1.424228e-17
3.952404075338981e-02	6.876481e-17
3.956704075338985e-02	3.546914e-16
3.961104075338989e-02	1.626883e-15
3.965004075338993e-02	4.549999e-15
3.968504075338997e-02	7.837437e-15
3.971804075339000e-02	8.884213e-15
3.975104075339003e-02	6.713843e-15
3.978404075339007e-02	3.406645e-15
3.981904075339010e-02	1.118448e-15
3.985804075339014e-02	2.181850e-16
3.990204075339018e-02	2.520280e-17
3.991704075339020e-02	1.198969e-17
3.996104075339024e-02	1.286213e-18
3.999504075339028e-02	2.962355e-19
4.002204075339030e-02	1.019819e-19
4.004604075339033e-02	4.468860e-20
4.006804075339035e-02	2.656773e-20
4.008804075339037e-02	1.923729e-20
4.010804075339039e-02	1.461336e-20
4.012804075339041e-02	1.727306e-20
4.014804075339043e-02	1.529693e-20
4.016904075339045e-02	2.112968e-20
4.019204075339047e-02	3.118049e-20
4.021804075339050e-02	6.958360e-20
4.025204075339053e-02	2.211155e-19
4.029504075339058e-02	1.067917e-18
4.033804075339062e-02	5.002480e-18
4.037504075339066e-02	1.462669e-17
4.040704075339069e-02	2.920387e-17
4.043704075339072e-02	4.144098e-17
4.046604075339075e-02	4.281558e-17
4.049404075339078e-02	3.270310e-17
4.052204075339080e-02	1.888079e-17
4.055104075339083e-02	8.160541e-18
4.058204075339086e-02	2.428657e-18
4.061704075339090e-02	4.580255e-19
4.066104075339094e-02	4.682648e-20
4.070504075339099e-02	4.736201e-21
4.073104075339101e-02	7.858179e-22
4.075104075339103e-02	4.638872e-22
