time	V(vdc,COM)*I(RL)
3.304604075338327e-02	1.477118e-06
3.322904075338345e-02	4.141918e-07
3.330504075338353e-02	1.729434e-07
3.334204075338357e-02	9.688028e-08
3.337504075338360e-02	5.029629e-08
3.340004075338363e-02	2.701897e-08
3.342004075338365e-02	1.480028e-08
3.343604075338366e-02	8.406921e-09
3.345104075338368e-02	4.566207e-09
3.346404075338369e-02	2.507972e-09
3.347704075338370e-02	1.284496e-09
3.349004075338372e-02	6.122289e-10
3.350304075338373e-02	2.717344e-10
3.351804075338374e-02	9.779648e-11
3.353504075338376e-02	2.774391e-11
3.355704075338378e-02	4.702081e-12
3.359304075338382e-02	1.887951e-13
3.363404075338386e-02	3.185788e-15
3.367204075338390e-02	5.006445e-17
3.370704075338393e-02	8.073711e-19
3.373704075338396e-02	1.903651e-20
3.376204075338399e-02	5.172370e-22
3.377304075338400e-02	9.274930e-23
3.378804075338401e-02	0.000000e+00
3.379504075338402e-02	0.000000e+00
3.380504075338403e-02	0.000000e+00
3.382404075338405e-02	4.497401e-22
3.385504075338408e-02	5.312210e-20
3.390304075338413e-02	6.523523e-17
3.396104075338419e-02	4.476189e-13
3.397804075338420e-02	6.014255e-12
3.398904075338421e-02	3.157823e-11
3.399704075338422e-02	1.025467e-10
3.400304075338423e-02	2.414701e-10
3.400904075338423e-02	5.497556e-10
3.401404075338424e-02	1.055244e-09
3.401904075338424e-02	1.951923e-09
3.402404075338425e-02	3.461969e-09
3.402904075338425e-02	5.868658e-09
3.403404075338426e-02	9.498143e-09
3.404004075338427e-02	1.594512e-08
3.404704075338427e-02	2.703405e-08
3.405704075338428e-02	5.078986e-08
3.407304075338430e-02	1.102345e-07
3.410704075338433e-02	3.169653e-07
3.413104075338436e-02	5.082281e-07
3.415504075338438e-02	7.161481e-07
3.418104075338441e-02	9.429571e-07
3.420904075338443e-02	1.174185e-06
3.424104075338447e-02	1.409451e-06
3.427704075338450e-02	1.629294e-06
3.431904075338454e-02	1.824858e-06
3.436904075338459e-02	1.982078e-06
3.442604075338465e-02	2.084327e-06
3.449304075338472e-02	2.137155e-06
3.457604075338480e-02	2.155962e-06
3.469004075338492e-02	2.180621e-06
3.479704075338502e-02	2.259508e-06
3.491104075338514e-02	2.437354e-06
3.502704075338525e-02	2.737650e-06
3.515204075338538e-02	3.212218e-06
3.529404075338552e-02	3.958476e-06
3.546604075338569e-02	5.177677e-06
3.569804075338592e-02	7.387780e-06
3.582104075338605e-02	8.818620e-06
3.619604075338642e-02	1.416420e-05
3.657104075338680e-02	2.058436e-05
3.684504075338707e-02	2.555524e-05
3.719404075338742e-02	3.168087e-05
3.752704075338775e-02	3.676420e-05
3.785204075338808e-02	4.052578e-05
3.786904075338809e-02	4.068254e-05
3.819004075338842e-02	4.279371e-05
3.850704075338873e-02	4.317748e-05
3.882104075338905e-02	4.182796e-05
3.889304075338912e-02	4.128128e-05
3.920404075338943e-02	3.797543e-05
3.951104075338974e-02	3.339469e-05
3.981404075339004e-02	2.791671e-05
3.991704075339014e-02	2.590824e-05
4.021304075339044e-02	1.994556e-05
4.050204075339073e-02	1.418747e-05
4.078304075339101e-02	9.062363e-06
4.094104075339117e-02	6.534609e-06
4.121604075339144e-02	2.977893e-06
4.147204075339170e-02	8.542011e-07
4.160004075339183e-02	2.800355e-07
4.166004075339189e-02	1.252331e-07
4.169804075339192e-02	6.284272e-08
4.172504075339195e-02	3.372001e-08
4.174604075339197e-02	1.868617e-08
4.176404075339199e-02	1.024509e-08
4.177904075339200e-02	5.727321e-09
4.179304075339202e-02	3.085779e-09
4.180604075339203e-02	1.618255e-09
4.181904075339204e-02	7.900627e-10
4.183204075339206e-02	3.590130e-10
4.184604075339207e-02	1.420651e-10
4.186204075339209e-02	4.489736e-11
4.188204075339211e-02	9.378692e-12
4.191104075339214e-02	7.760668e-13
4.195304075339218e-02	1.392395e-14
4.196504075339219e-02	4.067058e-15
4.200404075339223e-02	5.832084e-17
4.203904075339226e-02	9.217807e-19
4.207004075339230e-02	1.946292e-20
4.209504075339232e-02	5.316577e-22
4.211404075339234e-02	1.743717e-23
4.212504075339235e-02	0.000000e+00
4.213004075339236e-02	0.000000e+00
4.214204075339237e-02	0.000000e+00
4.216404075339239e-02	8.030781e-22
4.219904075339242e-02	2.586643e-19
4.225404075339248e-02	9.449399e-16
4.229804075339252e-02	7.850764e-13
4.231404075339254e-02	9.014395e-12
4.232404075339255e-02	4.046442e-11
4.233104075339256e-02	1.129364e-10
4.233704075339256e-02	2.650766e-10
4.234204075339257e-02	5.257531e-10
4.234704075339257e-02	1.011453e-09
4.235204075339258e-02	1.875872e-09
4.235704075339258e-02	3.336818e-09
4.236204075339259e-02	5.673917e-09
4.236704075339259e-02	9.211284e-09
4.237304075339260e-02	1.551828e-08
4.238004075339261e-02	2.640866e-08
4.238904075339262e-02	4.704360e-08
4.240404075339263e-02	9.990308e-08
4.244004075339267e-02	3.145103e-07
4.246404075339269e-02	5.054181e-07
4.248804075339271e-02	7.132189e-07
4.251404075339274e-02	9.400989e-07
4.254204075339277e-02	1.171555e-06
4.257404075339280e-02	1.407187e-06
4.261004075339284e-02	1.627484e-06
4.265204075339288e-02	1.823550e-06
4.270204075339293e-02	1.981265e-06
4.275904075339299e-02	2.083913e-06
4.282604075339305e-02	2.137010e-06
4.290904075339314e-02	2.155923e-06
4.298904075339322e-02	2.169020e-06
4.311704075339334e-02	2.245485e-06
4.323104075339346e-02	2.410856e-06
4.334604075339357e-02	2.693513e-06
4.347004075339370e-02	3.145096e-06
4.361004075339384e-02	3.855051e-06
4.377804075339400e-02	5.007165e-06
4.400004075339423e-02	7.051490e-06
4.401304075339424e-02	7.189602e-06
4.438504075339461e-02	1.194732e-05
4.476004075339499e-02	1.802733e-05
4.503704075339526e-02	2.298522e-05
4.539604075339562e-02	2.943897e-05
4.573404075339596e-02	3.495776e-05
4.606104075339629e-02	3.925256e-05
4.638304075339661e-02	4.207488e-05
4.670204075339693e-02	4.322533e-05
4.701804075339724e-02	4.262355e-05
4.708504075339731e-02	4.227222e-05
4.739704075339762e-02	3.965012e-05
4.770604075339793e-02	3.560158e-05
4.801104075339824e-02	3.047476e-05
4.810904075339834e-02	2.864892e-05
4.840804075339863e-02	2.275134e-05
4.870104075339893e-02	1.682836e-05
4.898604075339921e-02	1.135569e-05
4.913304075339936e-02	8.781687e-06
4.940704075339963e-02	4.670848e-06
4.970104075339993e-02	1.567581e-06
4.989004075340012e-02	4.368825e-07
4.996904075340020e-02	1.794472e-07
5.000504075340023e-02	1.032607e-07
5.003904075340027e-02	5.336259e-08
5.006404075340029e-02	2.905373e-08
5.008404075340031e-02	1.613837e-08
5.010104075340033e-02	8.952076e-09
5.011604075340034e-02	4.906947e-09
5.012904075340036e-02	2.718643e-09
5.014204075340037e-02	1.405160e-09
5.015504075340038e-02	6.759537e-10
5.015704075340038e-02	6.001369e-10
5.017004075340040e-02	2.658903e-10
5.018504075340041e-02	9.550537e-11
5.020204075340043e-02	2.703906e-11
5.022404075340045e-02	4.572086e-12
5.026004075340049e-02	1.828677e-13
5.030104075340053e-02	3.073169e-15
5.033904075340057e-02	4.846947e-17
5.037404075340060e-02	7.494746e-19
5.040404075340063e-02	1.551571e-20
5.042904075340066e-02	5.031312e-22
5.044704075340067e-02	0.000000e+00
5.045804075340068e-02	0.000000e+00
5.046204075340069e-02	0.000000e+00
5.047204075340070e-02	1.127276e-23
5.049204075340072e-02	5.072690e-22
5.052404075340075e-02	6.956054e-20
5.057404075340080e-02	1.258347e-16
5.062904075340086e-02	5.491150e-13
5.064604075340087e-02	7.364047e-12
5.065604075340088e-02	3.318742e-11
5.066404075340089e-02	1.076203e-10
5.067004075340090e-02	2.530122e-10
5.067604075340090e-02	5.747738e-10
5.068104075340091e-02	1.100746e-09
5.068604075340091e-02	2.030679e-09
5.069104075340092e-02	3.591087e-09
5.069604075340092e-02	6.068822e-09
5.070204075340093e-02	1.071607e-08
5.070804075340093e-02	1.773987e-08
5.071604075340094e-02	3.170175e-08
5.072704075340095e-02	6.096254e-08
5.075104075340098e-02	1.681020e-07
5.077804075340100e-02	3.494727e-07
5.080104075340103e-02	5.364924e-07
5.082504075340105e-02	7.454495e-07
5.085104075340108e-02	9.714320e-07
5.088004075340111e-02	1.208057e-06
5.091204075340114e-02	1.438506e-06
5.094904075340118e-02	1.657689e-06
5.099204075340122e-02	1.849010e-06
5.104304075340127e-02	1.999264e-06
5.110104075340133e-02	2.094085e-06
5.116904075340140e-02	2.140903e-06
5.118104075340141e-02	2.144864e-06
5.127004075340150e-02	2.159248e-06
5.140004075340163e-02	2.203814e-06
5.151704075340174e-02	2.329293e-06
5.163104075340186e-02	2.559529e-06
5.175004075340198e-02	2.931272e-06
5.188204075340211e-02	3.516885e-06
5.203604075340226e-02	4.448973e-06
5.220504075340243e-02	5.796921e-06
5.247704075340270e-02	8.687683e-06
5.285104075340308e-02	1.397853e-05
5.322604075340345e-02	2.037499e-05
5.322904075340346e-02	2.042879e-05
5.360304075340383e-02	2.720279e-05
5.394704075340417e-02	3.309252e-05
5.425304075340448e-02	3.755173e-05
5.457704075340480e-02	4.104564e-05
5.489704075340512e-02	4.293915e-05
5.521404075340544e-02	4.310022e-05
5.527704075340550e-02	4.292245e-05
5.559004075340582e-02	4.102538e-05
5.590004075340613e-02	3.758974e-05
5.620704075340643e-02	3.289996e-05
5.630104075340653e-02	3.125821e-05
5.660204075340683e-02	2.554543e-05
5.689804075340713e-02	1.957381e-05
5.718704075340741e-02	1.383443e-05
5.732504075340755e-02	1.125264e-05
5.760204075340783e-02	6.619798e-06
5.787704075340810e-02	3.038723e-06
5.813604075340836e-02	8.697199e-07
5.826504075340849e-02	2.853612e-07
5.832504075340855e-02	1.285820e-07
5.834904075340858e-02	8.538546e-08
5.838004075340861e-02	4.486107e-08
5.840404075340863e-02	2.415425e-08
5.842304075340865e-02	1.339333e-08
5.843904075340867e-02	7.489717e-09
5.845304075340868e-02	4.182438e-09
5.846604075340869e-02	2.273149e-09
5.847904075340871e-02	1.151494e-09
5.849204075340872e-02	5.427937e-10
5.850504075340873e-02	2.383397e-10
5.852004075340875e-02	8.478360e-11
5.853804075340877e-02	2.198142e-11
5.856204075340879e-02	3.075785e-12
5.860304075340883e-02	7.255491e-14
5.864404075340887e-02	1.105590e-15
5.868104075340891e-02	1.792544e-17
5.871504075340894e-02	3.116424e-19
5.874404075340897e-02	5.928104e-21
5.876704075340899e-02	1.676965e-22
5.878404075340901e-02	0.000000e+00
5.879304075340902e-02	0.000000e+00
5.879804075340903e-02	0.000000e+00
5.881104075340904e-02	2.767832e-23
5.883404075340906e-02	2.111880e-21
5.887004075340910e-02	4.866856e-19
5.892804075340916e-02	2.879077e-15
5.896604075340919e-02	9.628574e-13
5.898104075340921e-02	9.481081e-12
5.899104075340922e-02	4.251591e-11
5.899804075340923e-02	1.185060e-10
5.900404075340923e-02	2.776862e-10
5.900904075340924e-02	5.497556e-10
5.901404075340924e-02	1.055244e-09
5.901904075340925e-02	1.951923e-09
5.902404075340925e-02	3.461969e-09
5.902904075340926e-02	5.868658e-09
5.903404075340926e-02	9.498143e-09
5.904004075340927e-02	1.594512e-08
5.904704075340927e-02	2.703405e-08
5.905704075340928e-02	5.078986e-08
5.907304075340930e-02	1.102345e-07
5.910704075340933e-02	3.169653e-07
5.913104075340936e-02	5.082281e-07
5.915504075340938e-02	7.161481e-07
5.918104075340941e-02	9.429571e-07
5.920904075340944e-02	1.174185e-06
5.924104075340947e-02	1.409451e-06
5.927704075340950e-02	1.629294e-06
5.931904075340955e-02	1.824858e-06
5.936904075340960e-02	1.982078e-06
5.937304075340960e-02	1.991619e-06
5.943004075340966e-02	2.089149e-06
5.949704075340972e-02	2.138840e-06
5.958104075340981e-02	2.156549e-06
5.969804075340993e-02	2.184121e-06
5.981904075341005e-02	2.285576e-06
5.993204075341016e-02	2.482330e-06
6.004904075341028e-02	2.809406e-06
6.017704075341040e-02	3.327165e-06
6.032404075341055e-02	4.145779e-06
6.039704075341062e-02	4.646046e-06
6.060104075341083e-02	6.384731e-06
6.092504075341115e-02	1.016080e-05
6.130004075341153e-02	1.586387e-05
6.142104075341165e-02	1.792869e-05
6.179604075341202e-02	2.466540e-05
6.214804075341238e-02	3.090733e-05
6.244504075341267e-02	3.561071e-05
6.277204075341300e-02	3.973160e-05
6.309404075341332e-02	4.233721e-05
6.341204075341364e-02	4.324646e-05
6.346904075341370e-02	4.322411e-05
6.378404075341401e-02	4.207518e-05
6.409604075341432e-02	3.928999e-05
6.440504075341463e-02	3.510538e-05
6.449304075341472e-02	3.369385e-05
6.479604075341502e-02	2.826168e-05
6.509404075341532e-02	2.236005e-05
6.538604075341561e-02	1.646319e-05
6.551704075341575e-02	1.389846e-05
