time	V(vdc,COM)*I(RL)
3.502504075338524e-02	2.844975e-08
3.503204075338525e-02	1.659660e-08
3.503804075338526e-02	9.824254e-09
3.504304075338526e-02	6.048038e-09
3.504804075338527e-02	3.556471e-09
3.505304075338527e-02	1.997091e-09
3.505804075338528e-02	1.072572e-09
3.506304075338528e-02	5.527201e-10
3.506804075338529e-02	2.745034e-10
3.507404075338529e-02	1.136648e-10
3.508104075338530e-02	3.874808e-11
3.509104075338531e-02	7.772243e-12
3.510604075338532e-02	6.225504e-13
3.513804075338536e-02	2.007795e-15
3.516604075338538e-02	9.337995e-18
3.518904075338541e-02	8.261971e-20
3.520704075338543e-02	1.827236e-21
3.522004075338544e-02	0.000000e+00
3.522804075338545e-02	0.000000e+00
3.523104075338545e-02	0.000000e+00
3.523604075338545e-02	0.000000e+00
3.524604075338546e-02	0.000000e+00
3.526204075338548e-02	9.752628e-21
3.528404075338550e-02	2.393518e-18
3.531204075338553e-02	2.636474e-15
3.533404075338555e-02	7.931742e-13
3.534304075338556e-02	8.458153e-12
3.534804075338557e-02	3.129923e-11
3.535204075338557e-02	8.792879e-11
3.535504075338557e-02	1.879743e-10
3.535804075338558e-02	3.941020e-10
3.536104075338558e-02	8.045962e-10
3.536404075338558e-02	1.587517e-09
3.536704075338559e-02	3.006137e-09
3.537004075338559e-02	5.434521e-09
3.537304075338559e-02	9.353154e-09
3.537604075338559e-02	1.532231e-08
3.537904075338560e-02	2.394137e-08
3.538304075338560e-02	4.058184e-08
3.538704075338561e-02	6.429486e-08
3.539204075338561e-02	1.055687e-07
3.539904075338562e-02	1.880542e-07
3.540904075338563e-02	3.614574e-07
3.542604075338564e-02	8.178466e-07
3.546904075338569e-02	2.889586e-06
3.552204075338574e-02	7.073740e-06
3.557804075338580e-02	1.307755e-05
3.564304075338586e-02	2.159072e-05
3.572004075338594e-02	3.321872e-05
3.581304075338603e-02	4.877087e-05
3.582104075338604e-02	5.016578e-05
3.593404075338615e-02	7.057018e-05
3.606204075338628e-02	9.485629e-05
3.621304075338643e-02	1.246567e-04
3.640104075338662e-02	1.632531e-04
3.666704075338689e-02	2.205783e-04
3.684504075338706e-02	2.605795e-04
3.722004075338744e-02	3.477992e-04
3.759504075338781e-02	4.353548e-04
3.786904075338809e-02	4.962357e-04
3.824404075338846e-02	5.702833e-04
3.861904075338884e-02	6.279809e-04
3.889304075338911e-02	6.567197e-04
3.926804075338949e-02	6.746046e-04
3.964204075338986e-02	6.658904e-04
3.991704075339014e-02	6.424959e-04
4.028404075339050e-02	5.903804e-04
4.064704075339087e-02	5.187489e-04
4.094104075339116e-02	4.496883e-04
4.129804075339152e-02	3.578908e-04
4.164604075339187e-02	2.663176e-04
4.172104075339194e-02	2.469764e-04
4.196504075339218e-02	1.864189e-04
4.230804075339253e-02	1.108635e-04
4.264604075339287e-02	5.242394e-05
4.298304075339320e-02	1.458858e-05
4.298904075339321e-02	1.412171e-05
4.316404075339338e-02	3.861141e-06
4.324904075339347e-02	1.242448e-06
4.328904075339351e-02	5.361863e-07
4.331304075339353e-02	2.657610e-07
4.333004075339355e-02	1.386531e-07
4.334204075339356e-02	7.802408e-08
4.335104075339357e-02	4.649809e-08
4.335904075339358e-02	2.711082e-08
4.336604075339359e-02	1.570392e-08
4.337204075339359e-02	9.232840e-09
4.337704075339360e-02	5.649749e-09
4.338204075339360e-02	3.301817e-09
4.338704075339361e-02	1.842875e-09
4.339204075339361e-02	9.840929e-10
4.339704075339362e-02	5.044963e-10
4.340304075339362e-02	2.157915e-10
4.340904075339363e-02	8.834737e-11
4.341704075339364e-02	2.542766e-11
4.342804075339365e-02	4.241393e-12
4.344704075339367e-02	1.640652e-13
4.347804075339370e-02	5.752294e-16
4.350504075339372e-02	3.022326e-18
4.352704075339375e-02	3.346141e-20
4.354404075339376e-02	5.718459e-22
4.355604075339378e-02	0.000000e+00
4.356304075339378e-02	0.000000e+00
4.356604075339379e-02	0.000000e+00
4.357304075339379e-02	1.852897e-23
4.358604075339381e-02	1.447185e-21
4.360404075339382e-02	8.517234e-20
4.362804075339385e-02	3.338354e-17
4.365804075339388e-02	6.909636e-14
4.367204075339389e-02	2.705787e-12
4.367904075339390e-02	1.702224e-11
4.368404075339390e-02	6.244312e-11
4.368804075339391e-02	1.729012e-10
4.369104075339391e-02	3.634106e-10
4.369404075339391e-02	7.444053e-10
4.369704075339392e-02	1.474872e-09
4.370004075339392e-02	2.806461e-09
4.370304075339392e-02	5.100717e-09
4.370604075339393e-02	8.827229e-09
4.370904075339393e-02	1.453931e-08
4.371204075339393e-02	2.283408e-08
4.371604075339394e-02	3.894187e-08
4.372004075339394e-02	6.201996e-08
4.372504075339394e-02	1.023819e-07
4.373204075339395e-02	1.834275e-07
4.374204075339396e-02	3.545702e-07
4.375904075339398e-02	8.068957e-07
4.380204075339402e-02	2.868673e-06
4.385504075339407e-02	7.042478e-06
4.391104075339413e-02	1.303778e-05
4.397604075339420e-02	2.154362e-05
4.401304075339423e-02	2.695360e-05
4.409704075339432e-02	4.035449e-05
4.420004075339442e-02	5.826588e-05
4.431904075339454e-02	8.024864e-05
4.445504075339467e-02	1.064972e-04
4.461904075339484e-02	1.393838e-04
4.483104075339505e-02	1.837235e-04
4.503704075339526e-02	2.287186e-04
4.541204075339563e-02	3.146173e-04
4.578704075339601e-02	4.026612e-04
4.606104075339628e-02	4.653489e-04
4.643604075339666e-02	5.439738e-04
4.681104075339703e-02	6.085182e-04
4.708504075339730e-02	6.434471e-04
4.746004075339768e-02	6.709227e-04
4.783504075339805e-02	6.723164e-04
4.810904075339833e-02	6.562797e-04
4.847704075339870e-02	6.129601e-04
4.884204075339906e-02	5.480975e-04
4.913304075339935e-02	4.838840e-04
4.949204075339971e-02	3.943678e-04
4.984704075340007e-02	3.009456e-04
5.000004075340022e-02	2.609629e-04
5.003404075340025e-02	2.521941e-04
5.015704075340038e-02	2.209863e-04
5.050304075340072e-02	1.396716e-04
5.084304075340106e-02	7.375869e-05
5.118104075340140e-02	2.709052e-05
5.142304075340164e-02	7.421036e-06
5.155104075340177e-02	2.028533e-06
5.160604075340183e-02	7.850376e-07
5.163704075340186e-02	3.578187e-07
5.165704075340188e-02	1.800992e-07
5.167104075340189e-02	9.733119e-08
5.168104075340190e-02	5.689002e-08
5.168904075340191e-02	3.428966e-08
5.169604075340192e-02	2.055837e-08
5.170204075340192e-02	1.249627e-08
5.170704075340193e-02	7.878069e-09
5.171204075340193e-02	4.747950e-09
5.171704075340194e-02	2.732323e-09
5.172204075340194e-02	1.502271e-09
5.172704075340195e-02	7.910217e-10
5.173204075340195e-02	4.004299e-10
5.173804075340196e-02	1.690639e-10
5.174504075340196e-02	5.869934e-11
5.175404075340197e-02	1.412302e-11
5.176704075340199e-02	1.638609e-12
5.179404075340201e-02	1.427473e-14
5.182304075340204e-02	6.182514e-17
5.184804075340207e-02	4.285301e-19
5.186804075340209e-02	5.362241e-21
5.188304075340210e-02	0.000000e+00
5.189304075340211e-02	0.000000e+00
5.189804075340212e-02	0.000000e+00
5.190304075340212e-02	0.000000e+00
5.191304075340213e-02	1.404583e-22
5.192904075340215e-02	1.016749e-20
5.195104075340217e-02	2.569188e-18
5.197904075340220e-02	2.867357e-15
5.200104075340222e-02	8.656727e-13
5.201004075340223e-02	9.232388e-12
5.201504075340223e-02	3.413341e-11
5.201904075340224e-02	9.574663e-11
5.202204075340224e-02	2.043099e-10
5.202504075340224e-02	4.272490e-10
5.202804075340225e-02	8.692874e-10
5.203104075340225e-02	1.707887e-09
5.203404075340225e-02	3.218168e-09
5.203704075340226e-02	5.786636e-09
5.204004075340226e-02	9.904352e-09
5.204304075340226e-02	1.613805e-08
5.204604075340227e-02	2.508880e-08
5.205004075340227e-02	4.227097e-08
5.205404075340227e-02	6.662681e-08
5.206004075340228e-02	1.189676e-07
5.206804075340229e-02	2.224764e-07
5.207904075340230e-02	4.346356e-07
5.210004075340232e-02	1.079079e-06
5.214904075340237e-02	3.784490e-06
5.220204075340242e-02	8.370626e-06
5.220504075340242e-02	8.674579e-06
5.226304075340248e-02	1.533103e-05
5.233104075340255e-02	2.466867e-05
5.241204075340263e-02	3.731862e-05
5.251104075340273e-02	5.427662e-05
5.262704075340285e-02	7.548000e-05
5.275904075340298e-02	1.007514e-04
5.291604075340314e-02	1.319899e-04
5.311504075340334e-02	1.732239e-04
5.322904075340345e-02	1.976509e-04
5.360404075340382e-02	2.817616e-04
5.397904075340420e-02	3.695298e-04
5.425304075340447e-02	4.333687e-04
5.462804075340485e-02	5.156572e-04
5.500304075340522e-02	5.862313e-04
5.527704075340550e-02	6.268737e-04
5.565204075340587e-02	6.635138e-04
5.602704075340625e-02	6.749560e-04
5.630104075340652e-02	6.663389e-04
5.667104075340689e-02	6.321722e-04
5.703704075340726e-02	5.749812e-04
5.732504075340755e-02	5.162449e-04
5.768504075340791e-02	4.303441e-04
5.804104075340826e-02	3.377414e-04
5.833304075340855e-02	2.610491e-04
5.834904075340857e-02	2.569158e-04
5.841904075340864e-02	2.389784e-04
5.876604075340899e-02	1.552288e-04
5.910704075340933e-02	8.580676e-05
5.937304075340959e-02	4.403791e-05
5.968204075340990e-02	1.216190e-05
5.984504075341007e-02	3.311236e-06
5.992104075341014e-02	1.129227e-06
5.995904075341018e-02	4.919562e-07
5.998204075341020e-02	2.452731e-07
5.999804075341022e-02	1.307854e-07
6.001004075341023e-02	7.264260e-08
6.001904075341024e-02	4.273996e-08
6.002704075341025e-02	2.457224e-08
6.003304075341025e-02	1.527162e-08
6.003904075341026e-02	8.947983e-09
6.004404075341026e-02	5.458877e-09
6.004904075341027e-02	3.180435e-09
6.005404075341027e-02	1.769766e-09
6.005904075341028e-02	9.423731e-10
6.006404075341028e-02	4.818691e-10
6.007004075341029e-02	2.055649e-10
6.007704075341030e-02	7.207366e-11
6.008504075341031e-02	2.055583e-11
6.009604075341032e-02	3.396305e-12
6.011604075341034e-02	1.087751e-13
6.014704075341037e-02	3.696904e-16
6.017404075341039e-02	1.937914e-18
6.019604075341042e-02	1.946980e-20
6.021304075341043e-02	2.075932e-22
6.022404075341044e-02	0.000000e+00
6.023004075341045e-02	0.000000e+00
6.023304075341045e-02	2.217726e-25
6.024104075341046e-02	2.547877e-23
6.025404075341047e-02	8.680327e-22
6.027304075341049e-02	1.699042e-19
6.029804075341052e-02	7.655244e-17
6.032904075341055e-02	2.139022e-13
6.034004075341056e-02	3.843009e-12
6.034604075341057e-02	1.857375e-11
6.035104075341057e-02	6.803667e-11
6.035504075341058e-02	1.879743e-10
6.035804075341058e-02	3.941040e-10
6.036104075341058e-02	8.045964e-10
6.036404075341058e-02	1.587513e-09
6.036704075341059e-02	3.006137e-09
6.037004075341059e-02	5.434522e-09
6.037304075341059e-02	9.353154e-09
6.037604075341060e-02	1.532231e-08
6.037904075341060e-02	2.394138e-08
6.038304075341060e-02	4.058184e-08
6.038704075341061e-02	6.429487e-08
6.039204075341061e-02	1.055688e-07
6.039704075341062e-02	1.613671e-07
6.040604075341063e-02	3.022629e-07
6.042104075341064e-02	6.620216e-07
6.046004075341068e-02	2.350627e-06
6.051404075341073e-02	6.339585e-06
6.056904075341079e-02	1.201928e-05
6.063204075341085e-02	2.005348e-05
6.070704075341093e-02	3.116190e-05
6.079704075341102e-02	4.600492e-05
6.090804075341113e-02	6.577372e-05
6.103204075341125e-02	8.907493e-05
6.117704075341140e-02	1.174515e-04
6.135504075341158e-02	1.536605e-04
6.142104075341164e-02	1.674538e-04
6.169904075341192e-02	2.276795e-04
6.207404075341229e-02	3.135259e-04
6.244504075341267e-02	4.006388e-04
6.282004075341303e-02	4.856729e-04
6.319504075341341e-02	5.614098e-04
6.346904075341368e-02	6.072301e-04
6.384404075341406e-02	6.525048e-04
6.421904075341443e-02	6.737562e-04
6.449304075341471e-02	6.725891e-04
6.486404075341508e-02	6.480939e-04
6.523104075341545e-02	5.992747e-04
6.551704075341573e-02	5.463963e-04
6.587804075341609e-02	4.651327e-04
6.623604075341645e-02	3.741881e-04
6.654104075341676e-02	2.937548e-04
6.666904075341688e-02	2.603594e-04
6.675004075341696e-02	2.395721e-04
6.709704075341731e-02	1.557546e-04
6.743804075341765e-02	8.622559e-05
6.756504075341778e-02	6.471233e-05
6.791004075341812e-02	2.086733e-05
6.812204075341834e-02	5.726775e-06
6.823304075341845e-02	1.617920e-06
6.828104075341850e-02	6.513579e-07
6.830804075341852e-02	3.130466e-07
6.832604075341854e-02	1.640358e-07
6.833904075341855e-02	9.108912e-08
6.834904075341856e-02	5.255887e-08
6.835704075341857e-02	3.127120e-08
6.836404075341858e-02	1.849742e-08
6.837004075341858e-02	1.109709e-08
6.837504075341859e-02	6.913880e-09
6.838004075341859e-02	4.116034e-09
6.838504075341860e-02	2.339724e-09
