time	V(vdc,COM)*I(RL)
0.000000000000000e+00	0.000000e+00
9.999999960041972e-12	0.000000e+00
1.999999992008394e-11	0.000000e+00
1.704075337086662e-05	1.394110e-13
1.904075337086662e-05	2.072861e-12
2.004075337086662e-05	7.893731e-12
2.104075337086663e-05	2.950959e-11
2.204075337086663e-05	1.067304e-10
2.304075337086663e-05	3.654050e-10
2.404075337086663e-05	1.153501e-09
2.504075337086663e-05	3.271026e-09
2.604075337086663e-05	8.192123e-09
2.704075337086663e-05	1.806416e-08
2.804075337086663e-05	3.542921e-08
2.904075337086663e-05	6.285599e-08
3.004075337086663e-05	1.025937e-07
3.104075337086663e-05	1.564391e-07
3.204075337086662e-05	2.258130e-07
3.404075337086662e-05	4.153080e-07
3.704075337086661e-05	8.365249e-07
4.204075337086660e-05	1.927081e-06
5.404075337086656e-05	6.583780e-06
7.704075337086650e-05	2.325028e-05
1.030407533708664e-04	5.298884e-05
1.330407533708664e-04	9.921404e-05
1.680407533708663e-04	1.657318e-04
2.080407533708661e-04	2.536640e-04
2.530407533708662e-04	3.620744e-04
3.040407533708675e-04	4.904600e-04
3.620407533708689e-04	6.362022e-04
4.270407533708705e-04	7.916078e-04
4.910407533708720e-04	9.308023e-04
5.530407533708735e-04	1.049257e-03
6.130407533708749e-04	1.146961e-03
6.710407533708763e-04	1.225084e-03
7.270407533708777e-04	1.285417e-03
7.810407533708790e-04	1.330026e-03
8.320407533708803e-04	1.360538e-03
8.800407533708814e-04	1.379575e-03
9.250407533708825e-04	1.389471e-03
9.660407533708835e-04	1.392265e-03
1.005040753370881e-03	1.389816e-03
1.054040753370877e-03	1.380256e-03
1.111040753370872e-03	1.360939e-03
1.177040753370867e-03	1.328935e-03
1.252040753370861e-03	1.281972e-03
1.338040753370853e-03	1.216971e-03
1.437040753370845e-03	1.131112e-03
1.551040753370835e-03	1.022559e-03
1.684040753370824e-03	8.892853e-04
1.840040753370811e-03	7.321185e-04
2.025040753370811e-03	5.547042e-04
2.029040753370812e-03	5.510437e-04
2.254040753370842e-03	3.610706e-04
2.533040753370879e-03	1.773079e-04
2.853040753370921e-03	4.628926e-05
3.020040753370943e-03	1.215070e-05
3.053040753370948e-03	8.092836e-06
3.115040753370956e-03	2.778330e-06
3.148040753370960e-03	1.136158e-06
3.167040753370963e-03	5.434357e-07
3.180040753370964e-03	2.761902e-07
3.189040753370966e-03	1.514834e-07
3.196040753370967e-03	8.507392e-08
3.201040753370967e-03	5.205179e-08
3.205040753370968e-03	3.310572e-08
3.209040753370968e-03	1.977521e-08
3.212040753370969e-03	1.282466e-08
3.215040753370969e-03	7.962890e-09
3.218040753370969e-03	4.724134e-09
3.221040753370970e-03	2.677034e-09
3.224040753370970e-03	1.451381e-09
3.227040753370971e-03	7.555352e-10
3.230040753370971e-03	3.795212e-10
3.233040753370971e-03	1.850002e-10
3.237040753370972e-03	6.837962e-11
3.242040753370973e-03	1.885266e-11
3.249040753370974e-03	2.936172e-12
3.262040753370975e-03	8.348189e-14
3.289040753370979e-03	3.770262e-17
3.310040753370982e-03	6.895793e-20
3.326040753370984e-03	2.076826e-22
3.335040753370985e-03	3.536459e-24
3.339040753370986e-03	1.608344e-26
3.345040753370986e-03	2.012912e-23
3.357040753370988e-03	2.499366e-21
3.376040753370990e-03	1.847612e-18
3.402040753370994e-03	1.293394e-14
3.415040753370996e-03	1.207272e-12
3.421040753370996e-03	9.866712e-12
3.425040753370997e-03	3.951868e-11
3.428040753370997e-03	1.098768e-10
3.430040753370998e-03	2.141074e-10
3.432040753370998e-03	4.103506e-10
3.434040753370998e-03	7.697860e-10
3.436040753370998e-03	1.406330e-09
3.438040753370999e-03	2.490355e-09
3.440040753370999e-03	4.258331e-09
3.442040753370999e-03	7.013971e-09
3.444040753370999e-03	1.111879e-08
3.446040753371000e-03	1.697387e-08
3.448040753371000e-03	2.499771e-08
3.451040753371000e-03	4.200285e-08
3.454040753371001e-03	6.612391e-08
3.458040753371001e-03	1.113051e-07
3.463040753371002e-03	1.917202e-07
3.470040753371003e-03	3.544543e-07
3.481040753371004e-03	7.399915e-07
3.501040753371007e-03	1.875705e-06
3.548040753371013e-03	6.794222e-06
3.624040753371023e-03	2.097981e-05
3.705040753371034e-03	4.337430e-05
3.801040753371047e-03	7.776341e-05
3.916040753371062e-03	1.276356e-04
4.054040753371080e-03	1.966323e-04
4.077040753371083e-03	2.088816e-04
4.247040753371106e-03	3.042687e-04
4.415040753371128e-03	4.043373e-04
4.538040753371144e-03	4.795946e-04
4.701040753371166e-03	5.802411e-04
4.940040753371198e-03	7.263771e-04
5.101040753371219e-03	8.217477e-04
5.415040753371261e-03	9.950736e-04
5.747040753371305e-03	1.151990e-03
6.089040753371350e-03	1.276075e-03
6.125040753371355e-03	1.286593e-03
6.474040753371401e-03	1.360982e-03
6.826040753371448e-03	1.382648e-03
7.149040753371491e-03	1.354479e-03
7.504040753371538e-03	1.273107e-03
7.859040753371545e-03	1.145417e-03
8.173040753371314e-03	1.001890e-03
8.334040753371196e-03	9.201067e-04
8.410040753371140e-03	8.800871e-04
8.751040753370890e-03	6.939407e-04
9.101040753370633e-03	5.024049e-04
9.197040753370562e-03	4.517483e-04
9.542040753370309e-03	2.831828e-04
9.882040753370059e-03	1.471650e-04
1.022104075336981e-02	5.190818e-05
1.045304075336964e-02	1.410213e-05
1.057504075336955e-02	3.816084e-06
1.063004075336951e-02	1.359793e-06
1.065904075336949e-02	5.929715e-07
1.067704075336947e-02	2.899274e-07
1.068904075336947e-02	1.557260e-07
1.069804075336946e-02	8.716621e-08
1.070504075336945e-02	5.058611e-08
1.071104075336945e-02	2.920576e-08
1.071604075336945e-02	1.721987e-08
1.072004075336944e-02	1.070593e-08
1.072404075336944e-02	6.326894e-09
1.072704075336944e-02	4.119837e-09
1.073004075336944e-02	2.604462e-09
1.073304075336943e-02	1.599874e-09
1.073604075336943e-02	9.565484e-10
1.074004075336943e-02	4.638337e-10
1.074404075336943e-02	2.166442e-10
1.074904075336942e-02	8.017156e-11
1.075504075336942e-02	2.319427e-11
1.076304075336941e-02	4.192919e-12
1.077704075336940e-02	1.893342e-13
1.080704075336938e-02	1.804645e-16
1.083204075336936e-02	4.179576e-19
1.085104075336935e-02	3.658379e-21
1.086404075336934e-02	0.000000e+00
1.087104075336933e-02	0.000000e+00
1.087404075336933e-02	0.000000e+00
1.088104075336933e-02	2.250948e-23
1.089404075336932e-02	2.207236e-21
1.091404075336930e-02	7.269311e-19
1.094004075336928e-02	1.355446e-15
1.096104075336927e-02	7.047850e-13
1.096904075336926e-02	7.845645e-12
1.097404075336926e-02	3.501207e-11
1.097804075336925e-02	1.134715e-10
1.098104075336925e-02	2.678983e-10
1.098404075336925e-02	6.137769e-10
1.098604075336925e-02	1.043448e-09
1.098804075336925e-02	1.736363e-09
1.099004075336924e-02	2.820123e-09
1.099204075336924e-02	4.460396e-09
1.099404075336924e-02	6.859980e-09
1.099604075336924e-02	1.025346e-08
1.099904075336924e-02	1.777366e-08
1.100204075336924e-02	2.901975e-08
1.100504075336923e-02	4.488504e-08
1.100904075336923e-02	7.463690e-08
1.101404075336923e-02	1.279615e-07
1.102004075336922e-02	2.189520e-07
1.102904075336922e-02	4.170361e-07
1.104304075336921e-02	8.851087e-07
1.107204075336918e-02	2.509672e-06
1.113404075336914e-02	8.923631e-06
1.121504075336908e-02	2.278624e-05
1.124504075336906e-02	2.931113e-05
1.134404075336898e-02	5.538591e-05
1.146404075336890e-02	9.475990e-05
1.161204075336879e-02	1.523582e-04
1.179604075336865e-02	2.343955e-04
1.202704075336848e-02	3.493198e-04
1.226904075336831e-02	4.798133e-04
1.260004075336806e-02	6.685387e-04
1.285304075336788e-02	8.158703e-04
1.321004075336761e-02	1.019656e-03
1.329304075336755e-02	1.065224e-03
1.366804075336728e-02	1.256289e-03
1.404304075336700e-02	1.412980e-03
1.431704075336680e-02	1.498663e-03
1.469204075336653e-02	1.568950e-03
1.506704075336625e-02	1.579527e-03
1.534104075336605e-02	1.548346e-03
1.571504075336593e-02	1.454735e-03
1.608904075336631e-02	1.308530e-03
1.636504075336658e-02	1.173197e-03
1.666604075336688e-02	1.006428e-03
1.674504075336696e-02	9.603508e-04
1.707804075336729e-02	7.610094e-04
1.738904075336761e-02	5.757454e-04
1.775104075336797e-02	3.753959e-04
1.810904075336833e-02	2.079741e-04
1.841304075336863e-02	9.966599e-05
1.873004075336895e-02	2.713800e-05
1.889504075336911e-02	7.353498e-06
1.897804075336919e-02	2.195638e-06
1.901604075336923e-02	8.861911e-07
1.903804075336925e-02	4.156730e-07
1.905204075336927e-02	2.186559e-07
1.906204075336928e-02	1.225074e-07
1.907004075336929e-02	6.951760e-08
1.907604075336929e-02	4.198159e-08
1.908104075336930e-02	2.585640e-08
1.908504075336930e-02	1.670517e-08
1.908904075336931e-02	1.027978e-08
1.909304075336931e-02	6.003448e-09
1.909604075336931e-02	3.870864e-09
1.909904075336932e-02	2.421377e-09
1.910204075336932e-02	1.471019e-09
1.910504075336932e-02	8.695295e-10
1.910904075336933e-02	4.151947e-10
1.911304075336933e-02	1.909882e-10
1.911804075336934e-02	6.937594e-11
1.912404075336934e-02	1.964646e-11
1.913304075336935e-02	2.771805e-12
1.915004075336937e-02	5.960422e-14
1.917904075336940e-02	6.209885e-17
1.920304075336942e-02	1.494091e-19
1.922104075336944e-02	7.961541e-22
1.923304075336945e-02	0.000000e+00
1.923904075336946e-02	7.261396e-26
1.924204075336946e-02	0.000000e+00
1.925004075336947e-02	0.000000e+00
1.926404075336948e-02	5.486961e-21
1.928504075336950e-02	2.699507e-18
1.931304075336953e-02	1.003346e-14
1.932904075336955e-02	1.258153e-12
1.933604075336955e-02	1.054611e-11
1.934104075336956e-02	4.747014e-11
1.934404075336956e-02	1.152249e-10
1.934704075336956e-02	2.738765e-10
1.935004075336957e-02	6.312017e-10
1.935204075336957e-02	1.076668e-09
1.935404075336957e-02	1.796631e-09
1.935604075336957e-02	2.924412e-09
1.935804075336958e-02	4.632717e-09
1.936004075336958e-02	7.132379e-09
1.936204075336958e-02	1.066638e-08
1.936504075336958e-02	1.849093e-08
1.936804075336959e-02	3.017470e-08
1.937104075336959e-02	4.662959e-08
1.937504075336959e-02	7.742536e-08
1.938004075336960e-02	1.324929e-07
1.938704075336960e-02	2.450181e-07
1.939704075336961e-02	4.859349e-07
1.941304075336963e-02	1.084758e-06
1.943704075336965e-02	2.498135e-06
1.949904075336972e-02	8.975155e-06
1.958004075336980e-02	2.301781e-05
1.967204075336989e-02	4.542574e-05
1.978304075337000e-02	7.981992e-05
1.991904075337014e-02	1.305079e-04
2.008804075337031e-02	2.033931e-04
2.029904075337052e-02	3.056737e-04
2.046104075337068e-02	3.904935e-04
2.075804075337098e-02	5.557321e-04
2.110204075337132e-02	7.554915e-04
2.142004075337164e-02	9.397434e-04
2.148504075337170e-02	9.765686e-04
2.186004075337208e-02	1.177847e-03
2.223504075337245e-02	1.349900e-03
2.250904075337273e-02	1.449607e-03
2.288404075337310e-02	1.541937e-03
2.325904075337348e-02	1.576405e-03
2.353304075337375e-02	1.562819e-03
2.390704075337412e-02	1.491946e-03
2.428104075337450e-02	1.365372e-03
2.455704075337477e-02	1.241594e-03
2.491904075337514e-02	1.049721e-03
2.500004075337522e-02	1.003456e-03
2.507204075337529e-02	9.616079e-04
2.538804075337561e-02	7.731297e-04
2.558104075337580e-02	6.574516e-04
2.594404075337616e-02	4.489702e-04
2.630304075337652e-02	2.677967e-04
2.660504075337682e-02	1.451208e-04
2.697104075337719e-02	4.343185e-05
2.717904075337740e-02	1.182124e-05
2.728904075337751e-02	3.212344e-06
2.733704075337755e-02	1.207446e-06
2.736304075337758e-02	5.489030e-07
2.738004075337760e-02	2.709298e-07
2.739104075337761e-02	1.502824e-07
2.739904075337762e-02	8.893201e-08
2.740604075337762e-02	5.138520e-08
2.741104075337763e-02	3.256447e-08
2.741604075337763e-02	1.935132e-08
2.742004075337764e-02	1.210597e-08
2.742404075337764e-02	7.194953e-09
2.742704075337764e-02	4.701838e-09
2.743004075337765e-02	2.980463e-09
2.743304075337765e-02	1.833870e-09
2.743604075337765e-02	1.096932e-09
2.744004075337766e-02	5.311630e-10
2.744404075337766e-02	2.472157e-10
2.744904075337767e-02	9.084816e-11
2.745504075337767e-02	2.599348e-11
2.746304075337768e-02	4.617357e-12
2.747704075337769e-02	2.014916e-13
2.750704075337772e-02	1.778015e-16
2.753204075337775e-02	3.721211e-19
2.755104075337777e-02	2.259861e-21
2.756404075337778e-02	2.666060e-23
2.757104075337779e-02	0.000000e+00
2.757404075337779e-02	2.446336e-25
2.758204075337780e-02	0.000000e+00
2.759604075337781e-02	5.198007e-21
2.761704075337783e-02	2.414636e-18
2.762904075337785e-02	7.908031e-17
2.765804075337788e-02	4.513012e-13
2.766604075337788e-02	5.127769e-12
2.767104075337789e-02	2.327339e-11
2.767504075337789e-02	7.679625e-11
2.767804075337790e-02	1.844729e-10
2.768104075337790e-02	4.317212e-10
2.768304075337790e-02	7.461322e-10
2.768504075337790e-02	1.264367e-09
2.768704075337790e-02	2.094047e-09
2.768904075337791e-02	3.380402e-09
2.769104075337791e-02	5.308139e-09
2.769304075337791e-02	8.098677e-09
2.769504075337791e-02	1.200290e-08
2.769804075337792e-02	2.054044e-08
2.770104075337792e-02	3.312595e-08
2.770404075337792e-02	5.065901e-08
2.770804075337793e-02	8.313207e-08
2.771304075337793e-02	1.406081e-07
2.772004075337794e-02	2.569242e-07
2.773004075337795e-02	5.037748e-07
2.774604075337796e-02	1.112654e-06
2.778504075337800e-02	3.749481e-06
2.786004075337808e-02	1.325207e-05
2.794404075337816e-02	2.999480e-05
2.804304075337826e-02	5.653994e-05
2.816304075337838e-02	9.656879e-05
2.831104075337853e-02	1.550493e-04
2.849504075337871e-02	2.382205e-04
2.865304075337887e-02	3.165840e-04
2.892004075337914e-02	4.594932e-04
2.924004075337946e-02	6.418306e-04
2.950104075337972e-02	7.941928e-04
2.967704075337989e-02	8.963390e-04
3.005204075338027e-02	1.104967e-03
3.042704075338065e-02	1.289623e-03
3.070104075338092e-02	1.401530e-03
3.107604075338129e-02	1.513826e-03
3.145104075338167e-02	1.570731e-03
3.172504075338194e-02	1.574125e-03
3.209904075338232e-02	1.525794e-03
3.247304075338269e-02	1.419374e-03
3.274904075338297e-02	1.307950e-03
3.311904075338334e-02	1.123650e-03
3.333304075338355e-02	1.003725e-03
3.341504075338363e-02	9.560173e-04
3.375204075338397e-02	7.547337e-04
3.377304075338399e-02	7.421033e-04
3.413704075338436e-02	5.274524e-04
3.449804075338472e-02	3.337363e-04
3.479704075338502e-02	1.986254e-04
3.515504075338537e-02	7.813231e-05
3.543504075338565e-02	2.125383e-05
3.558204075338580e-02	5.716966e-06
3.565304075338587e-02	1.812434e-06
3.568704075338591e-02	7.526739e-07
3.570704075338593e-02	3.615086e-07
3.572004075338594e-02	1.928947e-07
3.573004075338595e-02	1.049043e-07
